node1,node2,label
"GONZALEZ, RA","PARTRIDGE, RB",0
"ROTHSCHILD, RE","PANDEY, AK",0
"PACIESAS, WS","COHEN, E",0
"RACHEN, JP","CEN, R",0
"SHIGEYAMA, T","KUBO, Y",0
"WEAVER, KA","VALENTINI, G",0
"KUULKERS, E","SUSUKITA, R",0
"GIBSON, BK","RAWSON, DM",1
"MAZETS, E","MAGRIS, G",0
"KELSON, DD","KNEZEK, PM",0
"OHTA, K","VILAVILARO, B",0
"PROUST, D","SCHMITT, J",0
"BOYLE, B","OFEK, EO",0
"CAPPI, M","TOMMASI, L",0
"FISCHER, P","REMILLARD, RA",0
"FINDLEY, J","HORAN, D",0
"TERQUEM, C","NELSON, R",1
"BURROWS, A","HIX, WR",0
"EDWARDS, PG","TANIMORI, T",1
"SCHOMMER, R","BAKER, J",0
"SEGRETO, A","THOMMES, E",0
"MASON, KO","KAASTRA, JS",0
"MACCHETTO, FD","LEIBOWITZ, E",0
"POGGE, RW","POLLARD, KR",1
"EFSTATHIOU, G","NARAYANAN, VK",0
"KASPI, V","MORRIS, D",1
"LIDMAN, C","SMITH, IA",0
"GOULD, A","COLLINS, CA",0
"HEWITT, JN","HURLEY, K",0
"SAHA, A","KUBO, Y",1
"HOTTA, N","KAKIZAWA, S",0
"KOUVELIOTOU, C","MALUMUTH, EM",0
"HOOK, IM","COCCO, GD",0
"KILMARTIN, PM","ABE, F",1
"WEINBERG, DH","POGGE, RW",0
"EBELING, H","SCHMITT, J",0
"KING, L","NISHIJIMA, K",0
"SHANKS, T","FRUSCIONE, A",1
"FREI, Z","YANNY, B",0
"SQUIRES, G","CLINE, T",0
"JOHNSON, RA","DOUBLIER, V",0
"MILLER, MC","LEE, JC",0
"BLAKESLEE, JP","AVILES, R",0
"ADAMS, MT","LUCK, RE",1
"HERAUDEAU, P","GUIDERDONI, B",0
"MULLER, JM","VRBA, FJ",0
"RAMELLA, M","GUAINAZZI, M",0
"RICH, J","VIGROUX, L",1
"CASTANDER, FJ","RHEE, G",0
"TYTLER, D","WEINBERG, D",0
"CHEN, H","LANZETTA, K",0
"WHITELOCK, P","THOMPSON, R",0
"MITSUI, T","MAKIDA, Y",1
"BENNETT, D","MURAKI, Y",0
"SWANK, J","HULLEMAN, F",0
"STAREN, J","CHILDERS, J",1
"WERNER, MW","RIEKE, M",0
"PIZZICHINI, G","METZGER, M",0
"ALLSMAN, RA","WOOD, MA",0
"GRINDLAY, JE","ULMER, M",1
"THOMPSON, C","LI, P",0
"MARANG, F","VASSILIEV, VV",0
"MATHEZ, G","COSTA, LD",0
"PEACOCK, J","BANNISTER, N",0
"MATEO, M","TRAGER, SC",0
"KESTEVEN, MJ","MALIN, DF",0
"WILLS, B","POGGE, RW",0
"THORNTON, GJ","SHAW, SE",0
"HURLEY, K","MULCHAEY, JS",0
"ALCOCK, C","NETZER, H",0
"STEELE, IA","COSSBURN, MR",1
"GREGG, MD","HEARNSHAW, JB",0
"HURWITZ, M","RICHTER, P",0
"BOLLER, T","AUGUSTEIJN, T",0
"FARDAL, MA","PENTON, SV",1
"STEINMETZ, M","HENRY, JP",0
"GEBALLE, TR","LIU, C",0
"PACIESAS, WS","COLE, D",0
"QUINN, J","ONG, R",1
"BARTH, AJ","OPPENHEIMER, B",0
"KONISHI, T","RUMSEY, NJ",0
"LAMERS, HJGLM","BLOMMAERT, JADL",0
"PACIESAS, WS","DUBUC, A",0
"YAMAMOTO, Y","OSONE, S",0
"SANTANGELO, A","MORLEY, R",0
"BORGANI, S","SCHADE, D",0
"KULKARNI, SR","PETRY, C",0
"FORTSON, LF","RODGERS, AJ",0
"HONG, XY","FUJISAWA, K",0
"DORMAN, B","COSTA, E",0
"COVINO, S","DOTANI, T",0
"LINKEMANN, J","SCHUCH, R",0
"VAUGHAN, BA","FENDER, R",0
"PARKER, JW","HEAP, SR",0
"LEIBUNDGUT, B","PIEMONTE, A",1
"PARMAR, AN","DUERBECK, HW",0
"APARICIO, A","TIKONOV, N",1
"ANGELINI, L","GAETZ, TJ",0
"YEE, HKC","WIRTH, GD",1
"FRAIL, DA","KENNICUTT, R",0
"FREEDMAN, WL","WESTPFAHL, DJ",0
"BRERAMERATE, IOAD","FALOMO, R",0
"ORR, A","LIPKIN, Y",0
"SADLER, EM","SEKIGUCHI, M",0
"TAVANI, M","BALLMOOS, PV",0
"CRAWFORD, CS","UEDA, Y",0
"BLANCO, P","TRIFOGLIO, M",1
"FUJITA, Y","MATSUSHITA, K",0
"IWAMOTO, K","WOODS, P",0
"COLE, S","BAKER, JC",0
"DAUM, A","MAGNUSSEN, N",0
"LACY, M","RILEY, J",1
"DIXON, WV","GOMEZ, JF",0
"ALVES, DR","LOVE, TE",0
"EUBANKS, TM","MATSAKIS, DN",1
"HALPERN, J","BASSANI, L",0
"NICASTRO, L","RATTENBURY, N",0
"FILIPPENKO, AV","BAKER, J",0
"DAVIES, JK","TINNEY, C",0
"BARTH, AJ","BJORKMAN, KS",0
"CHARLES, PA","KIPPEN, M",0
"PARADIJS, JV","NODA, S",0
"YORK, DG","WELTY, D",1
"FALOMO, R","HILLS, J",0
"BORRILL, J","CHEN, W",0
"ODA, S","COCCHI, M",0
"RYAN, J","LANTERI, L",0
"RUHL, JE","PLATT, SR",1
"KOUVELIOTOU, C","COLLABORATION, TH",1
"BILDSTEN, L","ANDO, M",0
"FAZIO, GG","PAWL, A",0
"GARCIA, MR","COSTA, E",0
"SMITH, N","BECKMANN, V",1
"FORD, HC","GRAHAM, JA",1
"MCCOLLOUGH, ML","RICHARDSON, GA",1
"LI, P","JONES, DH",0
"SULLIVAN, N","NEZRICK, F",1
"ARMANDROFF, TE","GARNAVICH, P",0
"MEREGHETTI, S","VARGAS, M",0
"SOKOLOV, VV","OSTENSEN, R",0
"HYNES, RI","STILL, M",0
"HOGG, DW","SHARE, GH",0
"CLARIA, JJ","NAVARRETE, M",1
"MEHLERT, D","RENGELINK, R",0
"LAURENT, P","BRANDT, S",0
"OLIVER, SJ","PERCIVAL, WJ",0
"DICKENS, RJ","DEADY, JH",0
"LAHAV, O","EBELING, H",0
"WEAVER, KA","MCCARTHY, PJ",0
"VAUGHAN, BA","SPENCER, R",0
"HILLAS, AM","WILLIAMS, DA",0
"DRIVER, SP","KNOP, RA",0
"TAVANI, M","SMITH, MJS",1
"SUNYAEV, R","PARKER, E",0
"SQUIRES, G","SANTANGELO, A",0
"KUSAKIN, AV","PEKUNLU, R",1
"PETERSON, BA","GREGG, MD",0
"AXELROD, TS","DALTON, G",0
"ITO, N","NISHIMURA, J",1
"HODGE, PW","YOUNG, AJ",0
"MILEY, GK","BLANDFORD, RD",1
"COLETTA, A","POMPILIO, F",0
"OBRIEN, PT","KORISTA, KT",1
"NEFF, SG","MORSE, JA",1
"TONRY, JL","TRAUGER, JT",0
"PELLING, MR","SOMER, AL",0
"DALTON, G","MALLENORNELAS, G",0
"RUHL, JE","TENORIO, L",0
"VILHU, O","CASARES, J",0
"DWEK, E","AUSSEL, H",0
"PETERSON, BA","MATTEI, A",0
"MARSHALL, SL","GRAHAM, JA",0
"STAROBINSKY, AA","POGOSYAN, D",0
"UCHIHORI, Y","MOISEEV, A",0
"SAGAR, R","ROL, E",1
"LEMKE, D","SHARPE, J",0
"SANDERS, DB","BLOCK, CCDL",1
"BERGERON, LE","GIBLIN, T",0
"EPLEE, RE","STACEY, GJ",0
"MARSDEN, D","STATHAKIS, R",0
"LAMARRE, JM","GIACOMETTI, M",0
"MINEO, T","KNEE, L",0
"FEROCI, M","KAKIMOTO, F",0
"LLOYDEVANS, J","ZWEERINK, JA",0
"BAND, DL","LEVENTHAL, M",0
"DJORGOVSKI, ACESG","RICHBERG, K",0
"BAILYN, CD","JR, TWM",0
"RENGEL, M","TEREKHOV, O",0
"GIERLINSKI, M","PHLIPS, BF",1
"PENTON, S","WEBSTER, R",0
"ZAND, JJMIT","MARCONI, A",0
"VERBUNT, F","CRAWFORD, F",0
"GALLAGHER, JS","VAILE, RA",0
"FEGAN, DJ","BUCKLEY, JH",1
"GEBHARDT, K","TOKARZ, S",0
"SHIOMI, A","SAEKI, T",0
"PADOVANI, P","REYNOLDS, J",1
"PELLEGRINI, S","CAVALLONE, M",0
"BLOEMEN, H","CHIAPPETTI, L",0
"DJORGOVSKI, SG","KIPPEN, M",0
"SMITH, RC","MILLER, S",0
"SUSUKITA, R","COTTLE, PJ",0
"KRAFT, RP","LIRA, P",0
"IANNA, P","QIN, L",0
"DONNELLY, RH","DAVIS, D",1
"TAVANI, M","MARASCHI, L",0
"TZIOUMIS, T","MAHONEY, W",0
"KIEDA, DB","FEGAN, SJ",0
"HOGAN, CJ","PRITZL, B",0
"BLOOM, JS","SUNTZEFF, NB",0
"CASTROTIRADO, AJ","VENTURA, G",0
"MEDIAVILLA, E","SANCHIS, T",1
"LIN, T","LI, Y",0
"CELOTTI, A","SARACCO, P",0
"SAKO, T","UBERTINI, P",0
"SCHAEFER, BE","SQUIRES, G",0
"BELLONI, T","HAKKILA, J",0
"NEUGEBAUER, G","KELSON, D",1
"STETSON, PB","GIBSON, B",0
"MIGNOLI, M","PARMAR, A",0
"HUGHES, DH","MCCARTHY, PJ",0
"IMANISHI, M","CHIKADA, Y",1
"FRUCHTER, AS","GREEN, RF",0
"OHASHI, T","RAIMONDO, G",0
"GARRINGTON, ST","BEST, PN",1
"DENANCE, JP","MORINAUD, G",1
"RICH, RM","PEREZ, JJ",0
"TACCONI, LJ","DMELLOW, K",0
"STANGA, RM","GRILLMAIR, C",0
"BONAZZOLA, S","GOURGOULHON, E",1
"ARMUS, L","SMARTT, S",0
"BARGER, V","ZHANG, RJ",1
"PETERSON, BA","FIUME, DD",0
"VACCA, W","LEONARD, DC",0
"COX, P","GIANNINI, T",0
"RODRIGUEZESPINOSA, JM","SAHA, A",0
"GANGA, K","ARTUSA, R",0
"ALVES, D","FORBES, MC",0
"RITIS, RD","RUBANO, C",1
"LEONARD, DC","SODERBERG, A",0
"BERNSTEIN, GM","ANDERSEN, MI",0
"WIJERS, RAMJ","DADINA, M",0
"GASPERINI, M","GIOVANNINI, M",1
"GANDOLFI, G","PAPADAKIS, I",0
"MURAKAMI, T","ANGELINI, L",0
"KITAMURA, A","KASHIWAGI, T",0
"JAUNSEN, AO","OGIO, S",0
"KOLLATSCHNY, W","SARZI, M",0
"BERGH, SVD","HJORTH, J",0
"COSTA, E","ZHANG, YH",0
"KERSCHER, M","WAGNER, MPH",1
"KIM, MY","DICKINSON, ME",0
"SAKANO, M","KOMIYAMA, Y",0
"CRONIN, JW","BOYLE, PJ",0
"BOETTCHER, M","THOMPSON, DJ",1
"FEROCI, M","WALTER, F",0
"APPENZELLER, I","WIDMANN, H",1
"PURSIMO, T","BLOOM, SD",0
"IMPEY, C","JONES, DH",0
"KULKARNI, SR","KIPPEN, M",0
"BLANDFORD, R","WOLFE, AM",0
"MURAKAMI, S","CRENSHAW, DM",0
"BUZZONI, A","GUARNIERI, MD",0
"COUCH, WJ","BOWER, RG",1
"ROBERTS, MD","MCGEE, P",1
"HOLLAND, S","DJORGOVSKI, SG",0
"GILLANDERS, GH","HILLS, J",0
"WAELKENS, C","ADAMS, MT",0
"OEMLER, A","TIJERA, I",0
"MALHOTRA, S","LI, J",1
"ROBINSON, CR","SUZUKI, T",0
"FINK, HH","LEIGHLY, K",0
"DIERCKS, A","GONZALEZ, JF",0
"PUTMAN, ME","REEDMAN, ARW",0
"COJAZZI, P","CHAVEZ, M",1
"DEUSTUA, S","PARAGI, Z",0
"MULLER, RA","COUCH, W",0
"HASINGER, G","STIRPE, G",0
"NICASTRO, L","KLEIN, U",0
"DJORGOVSKI, SG","DEUSTUA, S",0
"ANTONUCCI, R","PAPADEROS, P",0
"SCHLEGEL, D","ELSTON, R",0
"GUHATHAKURTA, P","RAWSON, D",0
"PHILLIPS, MM","LAUER, T",0
"CELOTTI, A","BRESLIN, AC",1
"GOSS, WM","TEUBEN, P",1
"LIDMAN, C","GONZALEZ, R",0
"DEKEL, A","STETSON, PB",0
"BURDETT, AM","BRESLIN, WCAC",1
"BUNKER, A","COHEN, M",0
"LOVELACE, RVE","COLGATE, SA",1
"CAMPOS, A","SOMERVILLE, RS",0
"WATASE, Y","MARSHALL, S",0
"PHILLIPS, TG","GANGA, K",0
"SZALAY, AS","SARAJEDINI, VL",0
"REPHAELI, Y","COLETTA, A",0
"PIRO, L","IKEBE, Y",0
"MOULD, JR","EVANS, RW",1
"KUULKERS, E","METZGER, MR",0
"THATTE, N","WERF, PVD",0
"LIDMAN, C","MCKAY, TA",0
"IRWIN, MJ","FOLTZ, CB",1
"JAUNSEN, AO","AMATI, L",0
"HEARNSHAW, JB","GARNAVICH, P",0
"BAND, D","RICHARDSON, GA",0
"GOTT, JR","PHELPS, S",0
"NAGASE, F","FINGER, M",0
"VENEMA, J","PALLOTTINO, GV",0
"FABER, SM","GUNDERSEN, JO",0
"WEBB, JK","YAHATA, N",1
"GOLENETSKII, S","HERGENROTHER, C",0
"BRUN, AS","MOREL, C",0
"HOOFT, FVD","HJELLMING, RN",0
"EFSTATHIOU, G","SMITH, RM",0
"ZICKGRAF, FJ","UEDA, Y",0
"TAKAHASHI, T","USUDA, T",0
"ZHANG, W","REMILLARD, R",0
"SCHMOLDT, IM","SURACE, C",0
"NICASTRO, F","CARAVEO, P",0
"HARA, T","KAWAI, N",0
"ABUZAYYAD, T","KNAPP, BC",1
"WATERS, LBFM","MASETTI, N",0
"KOSHUT, T","DANN, J",0
"RIGOPOULOU, D","NERI, R",1
"BONNELL, JT","BENNETT, K",0
"ZOTTI, GD","FLORES, H",0
"JONES, PA","ROS, E",0
"MATSUBARA, Y","BEGAM, MC",0
"TONRY, JL","DAVID, L",0
"AKERLOF, C","MCCULLOUGH, JF",0
"UENO, S","ERACLEOUS, M",0
"RHIE, SH","SHIOMI, A",0
"TRUEMPER, J","SNOWDEN, S",1
"FRUCHTER, AS","KELLOGG, M",0
"OFEK, EO","OOSTERBROEK, T",0
"BLOK, WJGD","MINCHIN, RF",1
"XU, W","YOUNG, CK",0
"YADAV, RKS","NICKLAS, H",0
"FRANCESCHINI, A","PEROLA, C",0
"JR, HGC","FORD, HC",0
"FREEMAN, KC","OLSEN, KAG",0
"CARAVEO, PA","CAMPANA, S",0
"COPPI, P","LEE, B",0
"GONDOLO, P","LAURENT, B",0
"SCHILIZZI, RT","TELTING, J",0
"PARMAR, AN","MULLER, J",1
"OSTENSEN, R","TINNEY, C",0
"MASON, KO","AUSSEL, H",0
"GWINN, CR","NICOLSON, GD",0
"DRESSLER, A","TORRONI, V",0
"STAPPERS, BW","KOERNER, D",0
"GIARRUSSO, S","CREMONESI, D",0
"GUNJI, S","MASUDA, K",0
"KUBO, H","SAKAKI, N",0
"PRIETO, CA","CASARES, C",1
"KIPPEN, RM","ORLANDINI, M",0
"FORMAN, W","WILLMARTH, DW",0
"KOFMAN, L","GREENE, P",1
"GERBAL, D","NICHOL, R",0
"SCHACHTER, JF","LONSDALE, C",0
"CASTROTIRADO, AJ","CESARSKY, CJ",0
"BLAKESLEE, JP","NAESLUND, M",0
"PREECE, RD","IWAMOTO, K",0
"ESPEY, BR","LINDLER, DJ",0
"PARADIJS, JV","RUPEN, MP",0
"MATTEUCCI, F","BAUTZ, MW",0
"JANNUZI, BT","PAPOVICH, C",0
"RODGERS, AW","HIRASAWA, H",0
"MEIKLE, WPS","ROL, E",0
"QUINN, PJ","BARSTOW, MA",0
"HURLEY, K","SOBRITO, G",0
"NAESLUND, M","CAMERON, AC",0
"KIEDA, D","NICHOL, R",0
"LU, YLP","ROMEO, G",0
"ZOTTI, GD","GRUPPIONI, C",1
"DANESE, L","SALERNO, E",0
"CHEVALIER, R","GREBEL, E",0
"WARK, RM","VLEMMINGS, W",0
"BUTTERWORTH, P","SUZUKI, T",0
"TAYLOR, GB","BENFORD, DJ",0
"GRAHAM, JR","OPPENHEIMER, B",0
"MELLIER, Y","MOLIKAWA, K",0
"SMITH, DA","VENTURA, G",0
"PETRO, L","FALOMO, R",0
"AXELROD, TS","KIPPEN, M",0
"MAKINO, F","VILLATA, M",0
"GROOT, PJ","CHAFFEE, FH",0
"BECKER, AC","TAMURA, T",0
"IRWIN, M","CHEVALIER, RA",0
"DETTMAR, RJ","LUTTICKE, R",1
"PAOLA, AD","PANZERA, MR",0
"PETRE, R","PESCE, JE",0
"SUZUKI, T","SEGRETO, ASA",0
"BLOEMEN, H","JANG, M",0
"GRIFFITHS, RE","HECKMAN, TM",1
"UMEDA, H","SEITZ, T",0
"REMILLARD, R","FIORE, F",0
"BLUM, RD","POGGE, RW",0
"GALAMA, TJ","HARRISON, FA",1
"VILHU, O","MUHLI, P",1
"MCBREEN, B","TIJERA, I",0
"VOGES, W","MACHACEK, ME",0
"IRWIN, M","WHEELER, J",0
"MARASCHI, L","ROBERTS, MD",0
"CLEMENTS, DL","DELANEY, M",0
"CLINE, T","TINNEY, C",0
"CRENSHAW, DM","KORATKAR, A",0
"NAKAMURA, T","BEDDING, TR",0
"GHOSH, SK","VERMA, DKORP",1
"FUKAZAWA, Y","COURVOISIER, T",0
"KOESTER, D","KAT, JD",0
"COURBIN, F","FRONTERA, F",0
"SASAKI, M","MIZUTANI, K",1
"GOMEZ, AE","BEAULIEU, MJGJP",1
"NOMOTO, K","FREEMAN, K",0
"LEHNER, MJ","KOSHUT, T",0
"MAZZEI, P","GOODRICH, R",0
"GEORGANTOPOULOS, I","PARKER, QA",0
"BUCKLEY, D","WALT, JVD",1
"FIORE, F","ANDERSEN, MI",0
"PLUME, R","GOMEZGONZALEZ, J",1
"ISHIKAWA, F","DAZELEY, SA",0
"FABIAN, AC","GRAY, ME",0
"TAKAHASHI, T","NAGASE, F",0
"JAGER, R","UDOMPRASERT, P",0
"NAVARRO, J","MANCHESTER, R",0
"INOUE, H","HATA, R",0
"FERGUSON, HC","KAISER, ME",1
"LUPPINO, GA","SEABORNE, MD",0
"LIDDLE, AR","JANSSEN, MA",0
"BECHTOLD, J","STEIDEL, CC",0
"ERACLEOUS, M","RUDNICK, G",0
"BERSHADY, MA","MARTIN, C",0
"NAVARRO, JF","BOWER, RG",1
"CARTER, D","FREY, S",0
"HEWITT, JN","KENNICUTT, RC",0
"YAMAGAMI, T","ENGOVATOV, D",0
"NEUFELD, DA","HAUSER, MG",0
"GRIFFITHS, RE","KELSON, DD",0
"KONISHI, T","YOSHII, Y",0
"SAAR, V","GREVE, A",0
"SAHNI, V","SCHMALZING, J",1
"BROEILS, A","GIBBONS, R",0
"MILLER, MC","PEDERSEN, H",0
"YAN, L","SMITH, M",1
"COHEN, J","RUTTEN, RGM",0
"SEIFERT, H","TUELLER, J",0
"MULLER, JM","FORD, EC",0
"BOYLE, B","PARMAR, A",0
"DANTONIO, S","LOCKE, CR",1
"ROWANROBINSON, M","NAYLOR, DA",0
"CLARK, CO","LONG, KS",0
"BOYLE, P","GORDO, JB",0
"SASSEEN, T","RENGEL, M",0
"ABLES, E","ROL, E",0
"DONE, C","NAGASE, F",0
"GEBALLE, TR","FERGUSON, D",0
"PRESTON, R","STONE, R",1
"KNOP, RA","JANNUZI, B",0
"FRUCHTER, AS","GRAHAM, JR",0
"JANKA, H","TERASAWA, M",0
"BEUZIT, JL","TORRES, G",1
"EDELSTEIN, J","COHEN, DH",0
"THORNTON, GJ","CAPALBI, M",0
"LAVERY, RJ","MACRI, L",0
"GREGG, MD","BURLEY, G",0
"KAISLER, D","VANDENBERGH, S",0
"SALGADO, JF","HURLEYKELLER, D",0
"DALTON, G","WARD, MJ",0
"BELLONI, T","BLOEMEN, H",0
"BENNETT, K","ROTHSCHILD, RE",0
"SMITH, D","APTEKAR, RL",0
"FORD, E","DIETERS, SW",0
"POSTMAN, M","NEWBERG, HJ",0
"CARTER, D","STORRIELOMBARDI, LJ",0
"KAKIMOTO, F","YAMAMOTO, A",0
"ZHANG, N","MCKAY, TA",0
"KOEHLER, R","WOITAS, J",1
"HOFLICH, P","YOUNG, TR",0
"GROOM, DE","CASTRO, PG",1
"SIEMIGINOWSKA, A","SOBRITO, G",0
"KUNIEDA, H","IDESAWA, E",0
"NAGASE, F","TEAM, TAGPS",0
"KIPPEN, RM","SAHI, M",1
"NOLAN, LA","MCLURE, RJ",0
"MASAIKE, A","MATSUOKA, Y",1
"BEGAM, MC","LUGINBUHL, C",0
"FERRARO, FR","COSTA, LD",0
"KOORNNEEF, J","THATTE, N",0
"CERDONIO, M","COSMELLI, C",1
"HESTER, JJ","SEBO, KM",0
"RAPISARDA, M","BRUCA, L",1
"GOOBAR, A","BENETTI, S",0
"BRIGGS, MS","GRUBER, DE",0
"REID, IN","HEARNSHAW, J",0
"RICCI, D","POMPILIO, F",1
"HOESSEL, JG","MORRISON, HL",0
"ARIMOTO, N","BARGER, AJ",1
"MARQUEZ, I","WILLIAMS, BA",0
"GREENHILL, LJ","WHITE, GL",0
"ZHANG, Y","GNEDIN, N",0
"KURTZ, MJ","PELLEGRINI, PS",1
"CLEMENS, JC","KABE, S",0
"BIONTA, R","VRBA, F",0
"BENOIST, C","OLSEN, LF",1
"PAWL, A","KUZNETSOV, A",0
"ZHANG, Y","LEDLOW, MJ",0
"SWANK, J","THOMPSON, C",1
"BARCONS, X","OOSTERBROEK, T",0
"SAVAGLIO, S","BRUNNER, RJ",0
"TOMANEY, AB","NICASTRO, L",0
"MOULD, JR","HOGAN, C",0
"KASSIM, N","PERLEY, R",1
"ABLES, E","NAYA, JE",0
"HERTER, T","ROBERTS, MS",0
"CHEN, X","ILLARIONOV, AF",0
"BRANDT, WN","ISRAEL, GL",0
"JR, RMSAO","GROOM, DE",0
"SMAIL, I","SOUCAIL, G",1
"PEROLA, GC","PICOZZA, P",0
"FOCKENBROCK, R","ROBINSON, C",0
"SOFIA, UJ","JAFFEL, LB",0
"MOWLAVI, N","ZAHN, J",0
"BARTHELMY, S","CHATY, S",0
"BOYLE, BJ","MACCHETTO, D",0
"RUTLEDGE, R","WOODS, P",0
"DONE, C","FELDMEIER, J",0
"SMIRNOV, AY","VALLE, JWF",1
"FRANCESCHINI, A","OHTA, K",0
"DRAGOVAN, M","LEE, AT",0
"VALDES, F","HANLEY, CJ",0
"KLIMUSHIN, SI","SOKALSKI, IA",1
"HELLER, A","THOMSON, S",0
"WEYMANN, RJ","CABANELA, JE",0
"PETERSON, BA","NATARAJAN, P",0
"DELANEY, M","STICKEL, M",0
"LAMBAS, DG","MERCHAN, ME",1
"STETSON, PB","GALAMA, TJ",0
"MENDEZ, M","VOSS, HU",0
"PARMAR, AN","ILLINGWORTH, G",0
"YAN, L","MCCARTHY, JK",0
"GALAMA, TJ","MARSDEN, D",0
"CARTER, BS","HACHISU, I",0
"WALTMAN, EB","ARONS, J",0
"YOCK, PCM","PRATT, M",0
"MCMAHON, R","LEECH, K",0
"KOUVELIOTOU, C","BRADBURY, SM",0
"NEWBERG, H","WANDERS, I",0
"MARZKE, RO","SONGAILA, A",0
"LEMKE, D","TEODORO, L",0
"COSTA, E","PACHECO, R",0
"TURATTO, M","BECKER, RH",0
"ROMEO, G","OSGOOD, DE",0
"NEUGEBAUER, G","CONSELICE, CJ",0
"WARK, RM","BANKS, GD",0
"NATARAJAN, P","BOYLE, B",0
"PALTANI, S","STEVENS, JA",1
"MOREAU, O","MALLOURIS, C",0
"KRICHBAUM, TP","BURNELL, SJB",0
"ISRAEL, GL","GISLER, G",0
"SURMAN, R","MEYER, BS",1
"FORTSON, LF","KO, S",1
"SILK, J","LOVEDAY, J",0
"SHIKAZE, Y","ENGOVATOV, D",0
"CRAWFORD, CS","BRIDGES, TJ",0
"OGIO, S","MALAGUTI, G",0
"GOODRICH, R","SURACE, JA",0
"RIX, H","STETSON, PB",0
"SHULL, JM","MACCHETTO, FD",0
"KUZNETSOV, S","SAZONOV, SY",0
"WEEKE, TC","CARSON, M",0
"GEBHARDT, K","GARNAVICH, PM",0
"BLUNDELL, KM","SIMPSON, C",0
"KAARET, P","COLOMBO, E",0
"FERRINI, F","TRAVAGLIO, C",1
"HOOFT, FVD","PATAT, F",0
"COSTA, E","SMITH, M",0
"LAMB, FK","PALAZZI, E",0
"KUZMINOV, V","SONNENSCHEIN, A",1
"ADELBERGER, KL","SAJINA, A",0
"BOUVIER, J","SILLS, A",0
"RAMAPRAKASH, AN","EICHELBERGER, AC",0
"SPERGEL, DN","CRESS, CM",0
"VILLARMARTIN, M","SCHREIER, E",0
"PIRO, L","DUNCAN, R",0
"GOUDFROOIJ, P","PARMAR, AN",0
"HUGHES, SMG","RINES, K",0
"YOSHII, Y","QUINN, P",0
"GREINER, J","DANNER, R",1
"JUSZKIEWICZ, R","DOLE, H",0
"PRATT, MR","KEANE, MJ",1
"MOORE, CB","BARTLETT, LM",0
"AUGUSTEIJN, T","PEROLA, GC",0
"DOTANI, T","PETRY, C",0
"OSBORNE, JL","TINDALE, K",0
"ORLANDINI, M","KOBAYASHI, N",0
"TSURUTA, S","IWAMOTO, N",1
"OUCHI, T","TAYLOR, S",1
"M, M","R, F",1
"DECKERS, T","AL, FAE",0
"MAKINO, F","HARTMAN, RC",1
"MALAGUTI, G","CELIDONIO, G",0
"SCOTT, D","LINEWEAVER, CH",0
"CANIZARES, CR","CRAWFORD, CS",0
"ROMA, A","SUZUKI, T",0
"CAROLLO, CM","FEROCI, M",0
"BOND, IH","BENBOW, W",0
"HEAVENS, A","EFSTAHIOU, A",0
"JACKSON, CA","MCINTYRE, VJ",1
"MCCONNELL, ML","GOGUS, E",0
"NOMOTO, K","MALOZZI, E",1
"MOORE, CB","POOLEY, G",0
"FRASCATI, E","LEIBOWITZ, E",0
"CUSUMANO, G","PEROTTI, F",0
"MEEGAN, C","GROOT, PJ",0
"NAKAMURA, T","VANDEDEI, T",0
"NOMOTO, K","VALENTINI, G",0
"MOORE, CB","WU, K",0
"DISNEY, MJ","BANKS, G",1
"ZAND, JI","CELIDONIO, G",0
"MACCACARO, T","SMITH, M",0
"BARTOLINI, C","AMATI, L",0
"ANTONUCCI, R","KILLEEN, NEB",1
"LOUP, C","GARNIER, R",0
"DIETRICH, M","MOULD, J",0
"KII, T","ZDZIARSKI, AA",0
"COLETTA, A","HAINAUT, OR",0
"FRENK, CS","BUTCHER, H",0
"GRINDLAY, JE","GAIDOS, J",1
"KOMMERS, JM","WINKLER, C",0
"NETZER, H","COHEN, RD",0
"TREVES, A","TURLER, M",0
"BALLAND, C","REES, M",0
"HELBIG, P","KARIDIS, A",0
"COURVOISIER, TJL","KEDZIORACHUDCZER, MJL",0
"MINNITI, D","DEY, A",0
"FENDER, RP","RICHARDSON, GA",0
"WEINBERG, DH","YASUDA, N",1
"CANOSA, C","HARON, BA",0
"HOOK, RN","GONZALEZLOPEZLIRA, RA",1
"CASTELLANI, V","ORR, A",0
"EMMET, W","AL, CSE",1
"CHOUNET, LM","BEYER, E",1
"PUN, CSJ","CLAMPIN, M",0
"MOREL, P","LEBRETON, Y",0
"CASTANDER, FJ","LEMKE, D",0
"FOX, DW","HENZE, W",0
"JAHODA, K","YU, W",0
"ARAGONSALAMANCA, A","YAMADA, T",1
"PROVOST, J","MOREL, C",1
"SVENSSON, R","NICASTRO, F",0
"HOBSON, MP","FRENK, C",0
"HOUGH, JH","HILLS, J",0
"CHABRIER, G","SCHONFELDER, V",0
"PIETRONERO, L","HANSKI, M",0
"SMITH, IA","MUNOZ, J",0
"ZAND, JJMIT","BERGERON, L",0
"F, C","E, B",0
"MOTCH, C","PEACOCK, T",0
"RUTTEN, RGM","HOWELL, SB",0
"MAREL, RPVD","HARTWICK, FDA",0
"DEZOTTI, G","SURACE, C",0
"HAMUY, M","LI, W",0
"AMATI, L","PEDICHINI, F",0
"ROSATI, P","GONZALEZLOPEZLIRA, RA",0
