node1,node2,label
"ESPEY, BR","SMITH, P",0
"GEBALLE, TR","VACANTI, G",0
"COSTA, E","YUAN, W",0
"PERLMUTTER, S","ROSATI, P",0
"WILLICK, JA","TRAGER, SC",0
"HESS, M","HEINZELMANN, G",0
"CIMATTI, A","MATHUR, S",0
"KORMENDY, J","BILIOTTI, V",0
"SUBBARAO, MU","CHEN, AYHW",0
"WEBB, JK","KURUCZ, RL",0
"CHAFFEE, F","LIDMAN, C",0
"FRANCESCHINI, A","COLLINS, CA",0
"BOYLE, P","KIEDA, D",0
"PAHRE, MA","OPPENHEIMER, B",0
"BRIGGS, MS","PEHL, R",0
"LANGE, AE","MEINHOLD, P",1
"VITTORIO, N","IACOANGELI, A",1
"WHITMORE, BC","MCCARTHY, PJ",0
"STROM, RG","ROMA, BS",0
"CARTERLEWIS, DA","SCHNEIDER, E",0
"SMECKERHANE, T","STEINBRING, E",0
"MELLO, DFD","LATHAM, DW",0
"FABER, SM","HILL, JK",0
"GALLINO, R","ZINNER, E",1
"STAVELEYSMITH, L","KRAANKORTEWEG, RC",1
"GRANDI, P","BARBIELLINI, G",0
"FAFONE, V","PEEK, HZ",1
"FRASCATI, RCBI","LUCAS, RA",0
"KUULKERS, E","HASWELL, CA",0
"WOZNIAK, PR","MOOS, W",0
"BOOTHBY, K","HUANG, A",0
"MOOREY, G","HAYNES, RF",0
"JENNESS, T","WEBB, RA",1
"CRAMPTON, D","CANNON, RD",0
"GARCIAVARGAS, ML","ARETXAGA, I",0
"KING, DL","SCOTT, DM",0
"SWANK, JH","TOMSICK, JA",0
"FEROCI, M","BAVDAZ, M",0
"PIETZ, J","VANMUNSTER, T",1
"IMPEY, C","SERABYN, E",0
"SASAKI, K","GROVE, EJ",0
"MARTOFF, CJ","SPOONER, NJC",1
"BARR, P","HEISE, J",0
"ROBERTS, MS","SILBERMANN, N",0
"DERMER, CD","MADEJSKI, GM",0
"LUCAS, RA","PRIEDHORSKY, W",0
"NUGENT, P","WILKES, BJ",0
"TORRES, S","BENSADOUN, M",1
"BOHEC, SL","BADRAN, HM",0
"CHIOSI, C","HURLEYKELLER, D",0
"CRISTIANI, S","TERLEVICH, RJ",0
"FEROCI, M","GALLI, MR",0
"BASSANI, L","DEAN, AJ",1
"NARAYANAN, VK","GUETH, F",0
"ZAND, JJMIT","MARTI, J",0
"LASOTA, JP","GOUSSARD, JO",0
"YAQOOB, T","DUNLEA, S",0
"FRICKE, K","CEN, R",0
"KALIKHOV, AV","YANTS, VE",1
"FRENK, CS","ANNINOS, P",0
"DISHOECK, EFV","LUTZ, D",1
"NOMOTO, K","ODEWAHN, SC",0
"MUKHERJEE, P","DAS, R",0
"TURNER, J","SHARPLES, R",1
"BARRETT, JW","SURACE, JA",0
"FARDAL, MA","PENTON, SV",1
"SCHILIZZI, RT","PIHLSTROEM, YM",1
"CLAVER, CF","SEETHA, S",1
"HAMUY, M","IWAMOTO, K",0
"MATT, G","WOLF, C",0
"LEHNER, MJ","LEIBOWITZ, EM",0
"CASTANDER, FJ","LEMKE, D",0
"DUBNER, G","PERLEY, RA",0
"GOUDFROOIJ, P","GARCIA, MR",0
"BOER, M","BAILYN, C",0
"LANTERI, L","VASSILIEV, VV",0
"MARCAIDE, JM","MURGIA, M",0
"BROWN, BA","KRATZ, KL",0
"NICASTRO, F","RISALITI, G",0
"GROOM, DE","DYK, SDV",0
"CRANE, P","OBRIEN, PT",0
"ANTONELLI, LA","MULLER, JM",1
"BROTHERTON, MS","BENDER, R",0
"YOSHIDA, A","FRAIL, D",0
"BRESOLIN, F","GARNAVICH, P",0
"ROCHE, P","SANTANGELO, A",0
"CZAJKOWSKI, S","HELLSTROM, M",1
"LUBIN, L","RHEE, G",0
"GRAV, T","TINNEY, C",0
"WOLFE, AM","OOSTERLOO, TA",0
"STEVENS, J","WILLOTT, C",0
"AUGUSTEIJN, T","MCCONNELL, ML",0
"KIM, TSCPAG","ALDERING, G",0
"PENTON, S","VASSILIEV, VV",0
"DESERT, FX","AUSSEL, H",1
"PIER, JR","KOLLGAARD, RI",0
"MASON, KO","SWANK, J",0
"MIYAMOTO, M","NANKIVELL, GR",0
"COMASTRI, A","GAIDOS, JA",0
"PERSIC, M","MARIANI, S",1
"THOMAS, SB","JUI, CC",1
"GLIEM, F","GRUNWALDT, H",1
"FRONTERA, F","HAYASHIDA, N",0
"GROSS, MAK","NONINO, M",0
"FALOMO, R","GONZALEZ, R",0
"CHEN, JS","SIPIOR, MS",0
"SZALAY, AS","BAKER, JE",0
"LEHNER, MJ","PATAT, F",0
"FRONTERA, F","IMPEY, C",0
"MCMAHON, RG","AJHAR, EA",0
"VENEMA, J","SALEMI, F",0
"KILLEEN, NEB","HIGDON, J",0
"IWAMURO, F","SEKIGUCHI, K",1
"STETSON, PB","HEARNSHAW, JB",1
"ROVERO, AC","VASSILIEV, VV",0
"ELLIS, RS","FERRARESE, L",0
"PAREDES, G","MCCLANAHAN, T",0
"GIOIA, IM","MULLIS, CR",1
"SILK, J","HEARNSHAW, JB",0
"MONTANARI, E","KULKEERS, E",0
"JACOBY, G","SONNEBORN, G",0
"TREVES, A","PALMA, C",1
"WHITE, SDM","EFSTATHIOU, A",0
"GOULD, A","BARTH, AJ",0
"INOUE, H","IWAMOTO, K",0
"BLANCO, P","SEREGO, SD",0
"OUCHI, T","KORIBALSKI, BS",0
"SOUCAIL, G","GUEST, S",0
"ETANGS, ALD","MANSOUX, B",0
"ALEXANDER, T","DRAPATZ, S",0
"GROTH, EJ","TRAUGER, JT",0
"WADSLEY, JW","SCHMOLDT, IM",0
"BONNELL, JT","KUIPER, L",0
"SLANE, P","KELSON, D",0
"MCMAHON, RG","ADELBERGER, KL",0
"KURTZ, DW","SUMI, T",0
"NISHIMURA, J","SHIKAZE, Y",1
"HELLER, A","KUSANO, E",0
"PREECE, RD","MCCOLLOUGH, M",0
"MURANTE, G","THOMAS, PA",0
"LIDMAN, C","TOKARZ, S",0
"FUCITO, F","SANTOSTASI, G",0
"CHAFFEE, FH","KNIAZEV, A",0
"MCTIERNAN, J","TROMBKA, J",1
"WATERS, LBFM","SYLVESTER, RJ",1
"ROOS, MS","ZEZAS, A",0
"KAARET, P","MCCULLOUGH, JF",0
"FERGUSON, H","GONZALEZ, R",0
"WINDHORST, RA","FIGUEIREDO, N",0
"HARMON, BA","PETRY, C",0
"BROWN, TM","VIEZZER, R",0
"REID, IN","GEISLER, D",0
"SARGENT, WLW","VDAZ, YK",0
"SMITH, P","SNYDER, JA",0
"BABU, KS","VIANA, PTP",0
"BASSANI, L","KELSON, D",0
"DEPOY, DL","STAUFFER, JR",0
"EALES, SA","COSTA, E",0
"SATHYAPRAKASH, BS","KERSCHER, M",0
"YANAGITA, S","SUMI, T",0
"KRISTEN, H","GIBBONS, R",0
"HAYASHIDA, K","MANMOTO, T",0
"GROVE, JE","FINLEY, JP",0
"VREESWIJK, PM","PICOZZA, P",0
"MURAKI, Y","JHA, S",0
"E, A","BIANCHI, S",0
"FALL, SM","WHITMORE, BC",1
"LAWGREEN, JD","BOISSON, C",1
"KOMOSSA, S","ROOIJEN, JJV",0
"KRAANKORTEWEG, RC","BINGGELI, B",1
"PARADIJS, JV","SHEMMER, O",0
"CARTER, D","SANAHUJA, B",0
"HUANG, MA","MANNEL, EJ",0
"MITSUI, T","MAKIDA, Y",1
"HOOK, I","OMONT, A",0
"BARTHELMY, S","ROMERO, L",1
"CORNETT, RH","HUBENY, I",1
"PHILLIPS, MM","GILLILAND, R",1
"MARSHALL, FE","REMILLARD, RA",0
"SAIO, H","MAZZALI, P",0
"FOUQUE, P","DIERCKS, A",0
"HEINDL, WA","KORATKAR, A",0
"SQUIRES, G","HEISE, J",0
"TATEMATSU, K","SHI, S",1
"HENNING, PA","PUTMAN, ME",0
"MADORE, B","GOLDADER, J",0
"MARCILLAC, PD","LEPELTIER, JP",1
"TERASRANTA, H","MILLER, HR",0
"PIRAINO, S","MACCHETTO, D",0
"REMY, M","BENITEZ, N",0
"GREGG, M","GARNAVICH, P",0
"MARKEVITCH, M","PEN, U",0
"HASINGER, G","MASETTI, N",0
"PETERSON, BA","HINE, BP",0
"BILLER, S","BERLEY, D",0
"CAPPELLARO, E","SCHOMMER, R",0
"FRASCATI, RCBI","MAGEE, DK",0
"OHTA, K","TSUJIMOTO, M",0
"CUI, W","MCKAY, DJ",0
"YADIGAROGLU, IA","FABRICANT, DG",0
"LEIBOWITZ, EM","HINE, BP",1
"KATZ, CA","HENZE, W",0
"OLIVER, S","BARVAINIS, R",0
"FRONTERA, F","SUZUKI, T",1
"WILLS, B","POGGE, RW",0
"BANDAY, AJ","GUO, H",0
"BALOGH, W","THIELEMANN, FK",0
"LIVIO, M","NONINO, M",0
"JENKINS, EB","CLAMPIN, M",0
"RAWSON, DM","OLSEN, KAG",0
"KNEIB, J","BRIDGES, T",1
"COTE, P","TRAN, HD",0
"SCHWOPE, AD","HELLIER, C",0
"AKERLOF, C","VRBA, F",0
"PARADIJS, JV","JANNUZI, BT",0
"KIPPEN, RM","CANNON, R",0
"HOOPER, E","SCARPA, R",0
"COOK, KH","PATTERSON, JR",0
"INOUE, H","RUPEN, MP",0
"MULLER, JM","VECCHI, A",0
"HEISE, J","HORNE, KD",0
"SUGIYAMA, N","MATINEZGONZALEZ, E",0
"WEINBERGER, AJ","DINSHAW, N",0
"HILL, GJ","MACQUEEN, PJ",1
"VOGES, W","CARAVEO, P",0
"PEARCE, FR","VALENTINE, H",0
"GUILLOTEAU, S","SAJINA, A",0
"MATEO, AUWKM","ZEBRUN, K",0
"CHIAPPETTI, L","TRUSSONI, E",0
"WRIGHT, GS","MENTEN, KM",0
"DEUTSCH, EW","SUZUKI, T",0
"TURATTO, M","KOMMERS, J",0
"ZAGGIA, SR","TAGLIAFERRI, R",0
"TESHIMA, M","MATSUNAGA, H",0
"KABE, S","SINCLAIR, D",0
"MACDONALD, DR","BLAZEJOWSKI, M",0
"GROOT, PJ","MATEU, J",0
"KROLIK, JH","PETERSON, BM",1
"TURNER, A","HUGHES, SM",1
"ZHENG, W","ESPEY, B",1
"PISANI, A","MACCAGNI, D",1
"SAKURAZAWA, K","YANAGITA, S",1
"PINTO, PA","WALTON, NA",1
"BENDER, R","MENDEZ, RH",0
"HOESSEL, J","SCHMIDT, BP",0
"KUBO, H","WOLK, S",0
"BRANDNER, W","GUENTHER, E",1
"KIFUNE, T","KAWAI, N",1
"MALIZIA, A","ZHANG, N",0
"URRY, CM","YOUNG, TR",0
"CARROLL, SM","BENSON, P",0
"VIGNALI, C","WEI, JY",0
"RICHSTONE, DO","CHALLIS, P",0
"STROHMAYER, T","FUENMAYOR, F",0
"HURLEY, K","WHITE, NE",0
"STAROBINSKY, AA","OEMLER, A",0
"REPHAELI, Y","DAVIES, RD",0
"BECKER, RH","ISHIKAWA, F",0
"PARMAR, A","TANIMORI, T",0
"SUTHERLAND, RS","HUCHT, KAVD",0
"ABERGEL, A","SUMNER, T",0
"FORTSON, LF","YOSHII, H",0
"COUCH, WJ","CONNOLLY, AJ",0
"WOODGATE, BE","WILSON, J",0
"HEIDT, J","SREEKUMAR, P",0
"STOLLBERG, M","RAMSEY, B",0
"STUBBS, C","GOODRICH, RW",0
"TANIMORI, T","KILMARTIN, P",0
"TYSON, ND","RAWSON, D",0
"MILEY, GK","SHAVER, PA",0
"QUINN, PJ","LOH, EC",0
"SERJEANT, S","NERI, R",1
"HOGG, DW","KORESKO, CD",0
"JAUNSEN, AO","VRBA, FJ",1
"FICK, BE","TSUSHIMA, I",0
"FERGUSON, H","KUULKERS, E",0
"MEREGHETTI, S","PELAEZ, F",0
"FRANCESCHINI, A","SAJINA, A",0
"PEROTTI, F","TAREI, G",0
"ULMER, MP","VIKHLININ, A",0
"UEDA, Y","BOEHNHARDT, H",0
"PIRAN, T","RYDER, S",0
"KUZMINOV, V","NAM, S",1
"HOOK, R","MUTCHLER, M",1
"FORD, E","DIETERS, SW",0
"LAZZATI, D","IANNICOLA, G",0
"CASSING, W","MOSEL, U",1
"CHAFFEE, F","UDOMPRASERT, P",0
"BLOOM, JS","COTE, P",1
"TELTING, J","SZYMANSKI, J",0
"UGARTE, P","WELLS, L",0
"CRARY, DJ","KOMMERS, J",0
"XILOURIS, KM","MCKAY, N",0
"GOLDSCHMIDT, P","CESARSKY, C",0
"SUTHERLAND, W","RAMANAMURTHY, PV",0
"BLANDHAWTHORN, J","WRIGHT, AE",0
"DOKKUM, PV","KELSON, DD",1
"GARNAVICH, P","SOLLERMAN, J",0
"JHA, S","CARNEY, BW",0
"DALTON, GB","MCHARDY, IM",1
"PAPADEROS, P","MCINTOSH, DH",0
"JABLONSKI, FJ","PEREIRA, MG",1
"CAPPI, M","TOMMASI, L",0
"COTTON, WD","MARCAIDE, JM",1
"BOEHRINGER, H","VETTOLANI, AG",0
"WIJERS, RAMJ","GISLER, G",0
"RICCI, D","GULL, T",0
"IWAMOTO, K","DUERBECK, HW",0
"BRIGGS, M","FOX, D",0
"BARTHELMY, S","RICCI, D",0
"WIERINGA, MH","LAWRENCE, A",0
"YOUNG, TR","HIPPELEIN, H",0
"HURLEY, K","FOSTER, RS",0
"AJHAR, EA","MIGNOLI, M",0
"FRITZ, G","BEALL, J",1
"LYNE, AG","PURCELL, W",0
"NOMOTO, K","SCHOMMER, RA",0
"CHINCARINI, G","BOCHKAREV, NG",0
"PERLEY, RA","KNOP, RA",0
"SASANO, M","OSONE, S",1
"MAO, S","GONZALEZ, JF",0
"CROTTS, APS","NAVARRETE, M",1
"SARI, R","SANTANGEO, A",0
"THORSETT, SE","BERNSTEIN, G",0
"MADDOX, SJ","OLIVER, SJ",1
"MOHAN, V","SMITH, IA",0
"LEIBUNDGUT, B","FINLEY, J",0
"HELOU, G","PHELPS, R",0
"PENDLETON, G","FUENMAYOR, F",0
"BIBBER, KV","CHANG, S",0
"FERGUSON, HC","MIHARA, T",0
"PAJOT, F","PIACENTINI, F",0
"HUCHRA, JP","RICHSTONE, DO",0
"SIEMIGINOWSKA, A","SOBRITO, G",0
"ILLINGWORTH, GD","HUGHES, SMG",1
"SWANK, J","HULLEMAN, F",0
"HANLON, LO","ELLMANN, N",0
"CHURCH, MJ","RICCI, D",0
"MOTOBAYASHI, T","SCHWAB, E",1
"FREEMAN, KC","MULLER, RA",0
"WILLIGER, GM","DANZIGER, IJ",0
"PENTON, S","WEBSTER, R",0
"CAPPI, M","SACCO, B",1
"GREGG, M","SHIOMI, A",0
"PETERS, J","MCINTOSH, DH",0
"HARMON, BA","OHNISHI, T",0
"BREMER, M","PACHECO, R",0
"MARSHALL, SL","GAUDI, BS",0
"CIARDULLO, R","FESEN, RA",0
"URRY, CM","ALLER, MF",0
"MEEGAN, C","ROSCHERR, B",1
"KUIPER, L","ROBINSON, C",0
"SPIZZICHINO, A","BELTRAN, JCV",0
"KUBODERA, K","DUBA, C",1
"ABRAHAM, RG","JR, AO",0
"MARTIN, P","TURNER, AM",0
"TINNEY, C","HENDEN, AA",0
"MOLENDI, S","BUONANNO, R",0
"PIZZELLA, A","HORNE, KD",0
"ELLIS, R","YAN, L",0
"CLINE, T","PAOLINO, A",0
"BILDSTEN, L","FRUCHTER, A",0
"HARRISON, FA","PIRANOMONTE, S",0
"ROUSSEAU, J","CIONI, M",0
"KULKARNI, SR","LIPOVETSKY, VA",0
"SUSUKITA, R","SANTANGELO, A",0
"LAFOUX, H","CATANESE, M",0
"HERTZ, P","REILLY, K",1
"BARR, P","ANGELINI, L",0
"BEAULIEU, JP","CASSE, M",0
"GAUCHEREL, C","HILL, K",0
"FRAIL, DA","WEBSTER, RL",0
"KENNICUTT, RC","WILKES, BJ",0
"CLEMENTS, D","KAISER, ME",0
"SKINNER, GK","SMALE, AP",0
"NICASTRO, L","MORLEY, R",0
"GROGIN, NA","IMPEY, CD",0
"GHISELLINI, G","TANIMORI, T",0
"KRAUTTER, J","PIAN, E",0
"KIPPEN, R","SUGIZAKI, M",0
"COSTA, GSD","JHA, S",0
"KOGUT, A","WEILAND, JL",0
"GUAINAZZI, M","LASENBY, AN",0
"KOOL, MD","FERRARIO, L",0
"ALLARD, F","NAEF, D",0
"ZHANG, SN","FRASCATI, RCBI",0
"LINDLER, DJ","DOLAN, JF",1
"BARTHELMY, SD","PRINCE, TA",0
"KLYPIN, A","ROSENFELD, G",0
"REID, IN","STIRPE, GM",0
"BAILYN, CD","BARR, R",1
"BRAINERD, JJ","NARANJO, O",0
"MULCHAEY, JS","GOLOMBEK, D",0
"MAKINO, F","MACCACARO, T",0
"POGGE, RW","KILMARTIN, PM",0
"ILLINGWORTH, GD","CUNNINGHAM, SJ",0
"WHITE, M","WANDS, D",0
"TAVANI, M","HEIDT, J",0
"JACOBY, G","WHEELER, J",0
"MAZZALI, PA","BARMBY, P",0
"SHORE, S","SHORE, SN",0
"BLAKESLEE, JP","LIN, D",0
"CHIAPPETTI, L","HARRIS, K",0
"PERLMAN, E","BRADBURY, SM",0
"SCOWEN, PA","CRISP, D",1
"NETTERFIELD, CB","BYUN, Y",0
"VREESWIJK, PM","LEWIS, IJ",1
"BAND, D","ROTTGERING, HJA",0
"PATAT, F","STRAYER, MR",0
"ZHANG, SN","GOGUS, E",0
"ESPINOSA, JMR","MALOZZI, E",0
"CARTERLEWIS, DA","VELDE, JCVD",0
"GUARNIERI, A","HAINAUT, OR",0
"ORR, A","SUSUKITA, R",0
"BRANCHINI, E","COUCHMAN, HMP",0
"DATTANASIO, M","LEE, DS",1
"BENN, C","FUENMAYOR, F",0
"ZEPF, SE","SUNTZEFF, NB",0
"MCHARDY, IM","GRIFFIN, MJ",0
"MACRI, L","FABRICANT, DG",0
"SEMBROSKI, G","MATTOX, JR",0
"VAUGHAN, BA","PRINCE, T",0
"DANESE, L","EFSTATHIOU, GP",0
"MAZA, J","HARRISON, T",1
"LICHTI, GG","IYUDIN, A",0
"BEUERMANN, K","BUTTERWORTH, P",0
"EPLEE, RE","HACKING, P",0
"FILIPPENKO, A","CASSATELLA, A",0
"MEREGHETTI, S","DUNCAN, R",0
"WARK, RM","EDWARDS, PG",0
"MARSHALL, SL","BAUDRAND, J",0
"WALKER, AR","LIRA, P",1
"GRANATO, GL","EATON, N",0
"INOUE, N","MURAKAMI, K",1
"PERERA, T","ROSS, R",1
"HALPERN, J","CASPERSON, D",0
"SCHNEIDER, DP","SAHU, KC",0
"BOCK, JJ","UEMIZU, K",1
"PIRAINO, S","SWANK, TESJH",0
"HARTMANN, DH","CASPERSON, D",0
"OLSEN, O","FEROCI, M",0
"GRIFFITHS, R","PEACOCK, T",1
"RORABECK, A","KABE, S",0
"HARDCASTLE, MJ","MURRAY, SS",0
"BASSANI, L","STIRPE, G",0
"TADROS, H","SIGAD, Y",0
"WU, H","ZIMMERMANN, HU",0
"FRANCA, FL","KUIPER, L",0
"VREESWIJK, PM","ROSER, HJ",0
"TSUSHIMA, I","KAMATA, K",1
"MINIATI, F","KIM, J",0
"SCHMIDT, M","MANTEL, KH",0
"POOLEY, G","MALLOZZI, R",0
"DODD, RJ","KAJINO, F",0
"JORISSEN, A","BURNET, M",0
"DRESSLER, A","KNEIB, J",1
"SCHILIZZI, RT","YADAV, RKS",0
"FISHMAN, GJ","GEHRELS, N",1
"YAHIL, A","MOULD, JR",0
"KULKARNI, SR","RAPISARDA, MTM",0
"COHEN, JG","KNOP, RA",0
"DADINA, M","COURVOISIER, T",0
"SHEPHERD, DS","ORLANDINI, M",0
"ZAVATTINI, G","OSTENSEN, R",0
"GOLDWURM, A","LAROS, J",0
"BATZ, BD","ROUAN, D",1
"VIGNALI, C","CHENG, FZ",0
"RHIE, SH","KURAMOCHI, K",0
"PINSONNEAULT, DBGMH","KERNAN, PJ",0
"COLLABORATION, TA","BUDDING, E",0
"FERRARI, N","CIACIO, F",0
"KAARET, P","MIODUSZEWSKI, AJ",0
"ZHAROV, VE","KALININA, TA",1
"SILBERMANN, N","MARCUM, PM",0
"PANDHARIPANDE, VR","RAVENHALL, DG",1
"PENDLETON, G","BROCK, M",1
"CLOCCHIATTIA, A","PIATTI, AE",0
"YORK, DG","WELTY, D",1
"YOSHII, Y","WATASE, Y",1
"AL, E","HALL, TA",0
"MILLER, MC","THOMPSON, C",0
"NORRIS, JP","PREGER, B",0
"BLACKBURN, JK","KAWAMURA, S",1
"VIGROUX, L","SAUVAGE, M",1
"BARLOW, TA","GNEDIN, NY",0
"SERJEANT, S","KERR, TH",0
"CESARSKY, CJ","THATTE, N",0
"CHAFFEE, F","OSTENSEN, R",0
"SIEMIGINOWSKA, A","SHAPOVALOVA, AI",0
"SAKATA, M","MINAGAWA, T",0
"ZAND, JIT","MCHARDY, I",0
"SMITH, C","PIEMONTE, A",0
"MURAKI, Y","GOROSABEL, J",0
"GEBALLE, TR","PIRAINO, S",0
"NEFF, SG","HUGHES, SMG",0
"KAARET, P","BOLOGNA, I",0
"COREY, BE","SMITH, DA",0
"BECKER, AC","KAWASUMI, N",0
"VILLATA, M","ODOWD, M",0
"COHEN, JG","WEBB, J",0
"TURATTO, M","RETTER, A",0
"GAIDOS, J","IMHOFF, C",0
"OEMLER, A","SPYROMILIO, J",0
"PIRO, L","HUNLEY, J",0
"NARANJO, O","KLEBESADEL, R",0
"CATANESE, M","GILLANDERS, GH",1
"BOND, HE","KLIS, MVD",0
"ROTHSCHILD, RE","RHOADS, J",0
"HONDA, K","NOZAKI, M",0
"COSTAMANTE, L","STAIRS, IH",0
"LIPUNOV, VM","ILLARIONOV, A",0
"KNIAZEV, AY","TOLSTOY, E",0
"LEWIN, W","GALAMA, TJ",0
"SCHILIZZI, RT","TELTING, J",0
"DRINKWATER, MJ","SHUPE, DL",0
"NEUGEBAUER, G","GRANDI, P",0
"GUZZO, L","GORKOM, JHV",0
"TANAKA, K","ABE, K",1
"FABIAN, AC","WONNACOTT, D",0
"RICH, RM","BECKER, AC",0
"NILSSON, K","OWENS, A",0
"BOUQUET, A","LASTENNET, E",0
"KIM, AG","SCHMIDT, BP",0
"THIELEMANN, FMF","TREU, T",0
"WILKINSON, DT","BARREIRO, RB",0
"LEE, B","FOSTER, MJ",0
"JOSEPH, CL","DOLAN, JF",0
"SARI, R","COCCHI, M",0
"THORSETT, SE","CRENSHAW, DM",0
"KRAWCZYNSKI, H","PORRATA, RA",0
"FERNANDEZSOTO, A","KIM, YC",0
"APPENZELLER, I","GREWING, M",1
"VIETRI, M","BLOCH, J",0
"HOGG, DW","KOSHUT, TM",0
"POGGIANTI, BM","QUIMBY, R",0
"SIMPSON, C","WARD, M",1
"MADDOX, SJ","ALVES, DR",0
"WILLIAMS, OR","DUNCAN, RS",0
"PREVOT, L","HEBRARD, G",0
"ALLSMAN, RA","NAGANO, M",0
"DIETERS, S","DOUGHERTY, SM",0
"F, A","B, BR",1
"ISRAEL, GL","SOBRITO, G",0
"AUGUSTEIJN, T","PRIEDHORSKY, W",0
"HEISE, J","SNELLEN, I",0
"SAKO, T","PICCIONI, A",0
"SUNTZEFF, N","AKERLOF, C",0
"ZINNECKER, H","MOURARD, D",0
"LAHAV, O","FALCO, EE",0
"CASAS, R","UMANA, A",1
"DIETERS, S","PACIESAS, W",0
"MARKEVITCH, M","HOLDER, GP",0
"PARMAR, AN","TANIMORI, T",0
"SUNTZEFF, NB","STEIDEL, CC",0
"WANG, K","ATKINS, TMCR",1
"BURROWS, A","MAOZ, D",0
"LEWIS, GF","GOVERNATO, F",0
"CASSE, M","SCHMITT, M",0
"WHITE, M","ROCHA, G",0
"GARCIA, MR","CHALLIS, P",0
"BERNARDEAU, F","KING, EA",0
"MOORE, CB","YOSHIDA, A",0
"CASTROTIRADO, A","SAMBRUNA, R",0
"R, S","T, E",1
"CLEMENTS, DL","DELANEY, M",0
"DINGUS, B","GIBLIN, TW",0
"HAKKILA, J","PIRO, L",0
"BRIGGS, MS","GRUBER, DE",0
"WERNER, MW","RIEKE, M",0
"GEHRELS, N","CONTRERAS, JL",0
"CUI, W","TILANUS, RPJ",0
"HUCHRA, J","RIESS, A",1
"TAVANI, M","TAKAHASHI, T",0
"PEREA, J","FAN, X",0
"MAIOLINO, R","MCKAY, TA",0
"OEMLER, A","BEZECOURT, J",0
"ROSA, GL","WILLINGALE, R",1
"TONRY, JL","MARCUM, PM",0
"NISHIJIMA, K","MASETTI, N",0
"INOUE, N","HUANG, MA",0
"MAO, S","NICASTRO, F",0
"VIKHLININ, AA","MUNOZ, J",0
"FRONTERA, F","HARRISON, FA",0
"FOSSATI, G","BILLER, S",0
"CLEMENTS, DL","MANDOLESI, MBN",0
"KOUVELIOTOU, C","LOIACONO, J",0
"SUGIYAMA, N","LOVE, TE",0
"COURVOISIER, TJL","MAGALHAES, A",0
"GREINER, J","WALTMAN, EB",0
"WALKER, AR","OLSZEWSKI, EW",0
"HURLEY, K","MULCHAEY, JS",0
"JAHODA, K","SPENCER, R",0
"MOLENDI, S","UTTLEY, P",0
"FRIEMAN, J","GANGA, K",0
"ZAVATTINI, G","BASSANI, L",0
"BOHRINGER, H","PADOVANI, P",0
"WATSON, AM","KINNEY, AL",0
"BELLONI, T","PAKULL, M",0
"MANDROU, P","CASTROTIRADO, A",0
"TSUSHIMA, I","SAKO, T",0
"BOTHUN, GD","FREEDMAN, WL",0
"ADELBERGER, KL","DEHARVENG, JM",0
"SCHULZ, B","HANLON, L",1
"FIUME, DD","SUSUKITA, R",1
"SAUNDERS, R","WALDRAM, EM",1
"PEACOCK, JA","CARTER, BS",0
"HUNLEY, J","NELSON, B",1
"PETERSON, BM","BISCHOFF, K",1
"VALENTINE, H","CARRASCO, E",0
"KLOTZ, A","SANCHEZ, P",1
"TOFFOLATTI, L","VIELVA, P",1
"RI, GP","MCKAY, TA",0
"DRESSLER, A","MARIANI, S",0
"MASAIKE, A","PATTERSON, JR",1
"DRESSLER, A","HARTIG, GF",0
"KAWARA, K","MIZUMOTO, Y",0
"KAUFFMANN, G","JENKINS, AR",0
"PREECE, RD","IWAMOTO, K",0
"YOSHIDA, T","MAKIDA, Y",1
"SMAIL, I","BAILYN, CD",0
"EISENHARDT, PR","STERN, HSD",0
"WOODGATE, BE","SMITH, TE",0
"SAMUELSON, FW","URBAN, M",0
"DRESSLER, A","YOUNG, S",0
"TREVES, A","PERRI, M",0
"SMITH, RC","GILLILAND, RL",1
"MOLENDI, S","PEDROSA, A",0
"BIERMANN, PL","STAMM, W",0
"ALLSMAN, RA","THOMSON, S",0
"STUBBS, C","RIZVI, A",0
"HOBSON, MP","VALENTINE, H",0
"SACCO, B","BUCKLEY, D",0
"RHOADS, JE","STEBBINS, A",0
"HOFLICH, P","COSTA, E",0
"MELCHIOR, AL","PALANQUEDELABROUILLE, N",0
"KNEIB, JP","CONDON, JJ",0
"FLEURY, P","MALLET, I",1
"CUILLANDRE, JC","WHITE, GL",0
"SUNTZEFF, NB","STANFORD, A",0
"BLANCHARD, A","ORR, A",0
"PIAN, E","LEIBOWITZ, E",1
"REMILLARD, RA","GALAMA, T",0
"KOSHUT, T","DANN, J",0
"WILKES, BJ","BOYLE, B",0
"KOUVELIOTOU, C","MARTI, J",0
"BUCKLEY, J","BRESLIN, WCAC",0
"MCLEOD, B","SAGAR, R",0
"CESARSKY, C","DUPRAZ, C",0
"SINCLAIR, MW","OJEDA, MJ",0
"KULKARNI, SR","GAENSLER, BM",0
"KELSON, DD","BLAIN, A",0
"TOMANEY, A","KLEMOLA, A",0
"MAGRIS, G","LI, P",0
"GRANDI, SD","AMATI, L",0
"RYAN, JM","BERLEY, D",1
"RENZINI, A","BAFFA, C",0
"DAVIS, M","PRICE, I",0
"COLLABORATION, TH","PRAHL, J",0
"STROM, RG","SANTANGELO, A",0
"GILFANOV, M","VILHU, O",1
"BAKKER, EJ","LANZETTA, KM",0
